customerID,Recency,Frequency,Monetary,Cluster,Segment
15435,23,1,149.29,0,Moderately Active / Potential Loyalists
15436,13,3,1067.75,0,Moderately Active / Potential Loyalists
15437,263,2,393.45,0,Moderately Active / Potential Loyalists
15438,132,1,156.58,0,Moderately Active / Potential Loyalists
15439,395,4,1269.05,2,Lost / At-Risk Customers
15440,55,3,383.68,0,Moderately Active / Potential Loyalists
15441,395,3,1254.21,2,Lost / At-Risk Customers
15442,220,1,594.0,0,Moderately Active / Potential Loyalists
15444,10,2,1411.21,0,Moderately Active / Potential Loyalists
15445,265,2,284.5,2,Lost / At-Risk Customers
15446,377,5,391.65,2,Lost / At-Risk Customers
15447,331,6,484.93,2,Lost / At-Risk Customers
15448,313,2,788.81,2,Lost / At-Risk Customers
15449,27,5,971.22,0,Moderately Active / Potential Loyalists
15450,90,1,429.84,0,Moderately Active / Potential Loyalists
15451,600,2,226.86,2,Lost / At-Risk Customers
15452,60,6,1785.11,3,Best / Loyal Customers
15453,57,6,1236.49,3,Best / Loyal Customers
15454,363,2,305.99,2,Lost / At-Risk Customers
15455,598,1,38.25,2,Lost / At-Risk Customers
15456,341,10,2091.52,3,Best / Loyal Customers
15457,263,1,237.07,2,Lost / At-Risk Customers
15458,26,2,370.44,0,Moderately Active / Potential Loyalists
15459,418,2,202.83,2,Lost / At-Risk Customers
15460,355,1,214.26,2,Lost / At-Risk Customers
15461,580,3,391.3,2,Lost / At-Risk Customers
15462,144,4,737.05,0,Moderately Active / Potential Loyalists
15463,60,1,126.14,0,Moderately Active / Potential Loyalists
15464,223,1,1044.65,0,Moderately Active / Potential Loyalists
15466,86,4,1560.46,0,Moderately Active / Potential Loyalists
15467,10,4,511.88,0,Moderately Active / Potential Loyalists
15468,44,7,1387.48,3,Best / Loyal Customers
15469,32,6,834.4,0,Moderately Active / Potential Loyalists
15470,576,1,63.42,2,Lost / At-Risk Customers
15471,381,2,837.53,2,Lost / At-Risk Customers
15472,114,1,371.56,0,Moderately Active / Potential Loyalists
15473,0,11,1740.0,3,Best / Loyal Customers
15474,596,1,150.35,2,Lost / At-Risk Customers
15475,78,1,454.11,0,Moderately Active / Potential Loyalists
15476,364,5,2180.28,0,Moderately Active / Potential Loyalists
15477,650,1,368.4,2,Lost / At-Risk Customers
15478,41,3,1983.48,0,Moderately Active / Potential Loyalists
15481,639,1,1993.34,2,Lost / At-Risk Customers
15483,267,10,817.82,3,Best / Loyal Customers
15486,528,1,102.0,2,Lost / At-Risk Customers
15487,680,1,231.32,2,Lost / At-Risk Customers
15488,123,5,431.92,0,Moderately Active / Potential Loyalists
15489,5,12,2327.36,3,Best / Loyal Customers
15490,579,2,181.35,2,Lost / At-Risk Customers
15491,65,7,3090.85,3,Best / Loyal Customers
15492,29,2,659.46,0,Moderately Active / Potential Loyalists
15495,380,1,246.5,2,Lost / At-Risk Customers
15496,632,1,146.14,2,Lost / At-Risk Customers
15499,724,1,158.65,2,Lost / At-Risk Customers
15500,19,4,1131.56,0,Moderately Active / Potential Loyalists
15501,405,2,399.95,2,Lost / At-Risk Customers
15503,363,2,257.3,2,Lost / At-Risk Customers
15504,82,5,392.75,0,Moderately Active / Potential Loyalists
15505,53,7,3497.14,3,Best / Loyal Customers
15506,23,6,2030.33,3,Best / Loyal Customers
15507,172,1,475.86,0,Moderately Active / Potential Loyalists
15508,226,6,1000.27,0,Moderately Active / Potential Loyalists
15509,381,1,152.41,2,Lost / At-Risk Customers
15510,331,1,250.0,2,Lost / At-Risk Customers
15511,12,5,900.53,0,Moderately Active / Potential Loyalists
15512,156,4,331.58,0,Moderately Active / Potential Loyalists
15515,388,1,171.81,2,Lost / At-Risk Customers
15516,45,3,62.43,0,Moderately Active / Potential Loyalists
15517,234,1,267.03,0,Moderately Active / Potential Loyalists
15519,384,2,344.61,2,Lost / At-Risk Customers
15522,88,2,397.99,0,Moderately Active / Potential Loyalists
15524,25,2,591.4,0,Moderately Active / Potential Loyalists
15525,18,3,624.54,0,Moderately Active / Potential Loyalists
15526,182,2,148.44,0,Moderately Active / Potential Loyalists
15528,255,1,229.33,2,Lost / At-Risk Customers
15530,22,5,1808.68,0,Moderately Active / Potential Loyalists
15531,90,2,1972.39,0,Moderately Active / Potential Loyalists
15533,20,5,746.92,0,Moderately Active / Potential Loyalists
15534,726,1,162.25,2,Lost / At-Risk Customers
15535,174,10,955.12,3,Best / Loyal Customers
15536,410,1,259.09,2,Lost / At-Risk Customers
15537,164,1,110.92,0,Moderately Active / Potential Loyalists
15538,463,11,3036.1,3,Best / Loyal Customers
15539,301,1,538.46,2,Lost / At-Risk Customers
15540,12,2,460.68,0,Moderately Active / Potential Loyalists
15541,115,1,85.13,0,Moderately Active / Potential Loyalists
15542,513,4,833.16,2,Lost / At-Risk Customers
15543,289,2,242.26,2,Lost / At-Risk Customers
15545,55,2,288.97,0,Moderately Active / Potential Loyalists
15546,371,3,539.55,2,Lost / At-Risk Customers
15548,596,1,158.09,2,Lost / At-Risk Customers
15549,78,9,2296.66,3,Best / Loyal Customers
15550,38,13,1845.5,3,Best / Loyal Customers
15551,274,9,1629.01,3,Best / Loyal Customers
15552,188,2,252.52,0,Moderately Active / Potential Loyalists
15553,61,1,428.93,0,Moderately Active / Potential Loyalists
15554,160,1,217.2,0,Moderately Active / Potential Loyalists
15556,25,1,279.77,0,Moderately Active / Potential Loyalists
15557,29,1,468.91,0,Moderately Active / Potential Loyalists
15558,433,2,131.88,2,Lost / At-Risk Customers
15559,569,1,1109.4,2,Lost / At-Risk Customers
15560,517,2,153.52,2,Lost / At-Risk Customers
15561,12,9,1856.54,3,Best / Loyal Customers
15562,352,3,671.43,2,Lost / At-Risk Customers
15563,22,11,2773.67,3,Best / Loyal Customers
15564,669,2,70.74,2,Lost / At-Risk Customers
15565,51,2,173.16,0,Moderately Active / Potential Loyalists
15566,364,2,227.87,2,Lost / At-Risk Customers
15567,19,1,186.01,0,Moderately Active / Potential Loyalists
15568,45,2,422.52,0,Moderately Active / Potential Loyalists
15573,86,5,1188.42,0,Moderately Active / Potential Loyalists
15574,178,7,1059.44,3,Best / Loyal Customers
15575,620,1,30.1,2,Lost / At-Risk Customers
15576,302,1,921.37,2,Lost / At-Risk Customers
15577,33,5,396.03,0,Moderately Active / Potential Loyalists
15578,163,1,127.1,0,Moderately Active / Potential Loyalists
15579,303,7,1215.38,3,Best / Loyal Customers
15580,377,14,1216.15,3,Best / Loyal Customers
15582,25,3,682.91,0,Moderately Active / Potential Loyalists
15583,377,1,95.96,2,Lost / At-Risk Customers
15584,24,7,1265.7,3,Best / Loyal Customers
15585,177,1,455.3,0,Moderately Active / Potential Loyalists
15586,496,4,1128.66,2,Lost / At-Risk Customers
15587,31,7,1522.08,3,Best / Loyal Customers
15588,678,1,579.6,2,Lost / At-Risk Customers
15589,256,4,456.58,0,Moderately Active / Potential Loyalists
15590,290,6,1466.41,3,Best / Loyal Customers
15591,463,3,217.9,2,Lost / At-Risk Customers
15592,47,1,388.58,0,Moderately Active / Potential Loyalists
15593,71,1,199.8,0,Moderately Active / Potential Loyalists
15594,16,6,1767.53,3,Best / Loyal Customers
15595,458,1,357.6,2,Lost / At-Risk Customers
15596,68,16,2621.27,3,Best / Loyal Customers
15597,60,3,554.52,0,Moderately Active / Potential Loyalists
15598,51,4,543.02,0,Moderately Active / Potential Loyalists
15599,27,3,1250.06,0,Moderately Active / Potential Loyalists
15600,452,5,1178.71,2,Lost / At-Risk Customers
15603,79,3,74.73,0,Moderately Active / Potential Loyalists
15604,53,1,216.39,0,Moderately Active / Potential Loyalists
15605,31,10,1738.55,3,Best / Loyal Customers
15607,162,13,1578.57,3,Best / Loyal Customers
15608,29,5,1785.98,0,Moderately Active / Potential Loyalists
15609,65,2,270.03,0,Moderately Active / Potential Loyalists
15610,52,1,112.46,0,Moderately Active / Potential Loyalists
15612,91,2,195.15,0,Moderately Active / Potential Loyalists
15613,493,1,433.72,2,Lost / At-Risk Customers
15614,438,7,3008.86,3,Best / Loyal Customers
15616,439,1,317.11,2,Lost / At-Risk Customers
15617,416,3,828.55,2,Lost / At-Risk Customers
15618,87,5,747.03,0,Moderately Active / Potential Loyalists
15619,11,1,336.4,0,Moderately Active / Potential Loyalists
15620,51,8,1909.93,3,Best / Loyal Customers
15621,11,3,966.0,0,Moderately Active / Potential Loyalists
15623,142,8,2437.05,3,Best / Loyal Customers
15624,117,4,588.13,0,Moderately Active / Potential Loyalists
15625,101,14,3203.25,3,Best / Loyal Customers
15626,75,4,1049.37,0,Moderately Active / Potential Loyalists
15627,488,2,566.9,2,Lost / At-Risk Customers
15629,451,4,2240.9,2,Lost / At-Risk Customers
15630,46,4,1475.45,0,Moderately Active / Potential Loyalists
15631,525,1,596.67,2,Lost / At-Risk Customers
15632,16,10,3147.31,3,Best / Loyal Customers
15634,18,2,554.65,0,Moderately Active / Potential Loyalists
15635,455,1,100.35,2,Lost / At-Risk Customers
15636,31,4,1444.58,0,Moderately Active / Potential Loyalists
15637,53,5,797.59,0,Moderately Active / Potential Loyalists
15638,38,9,2137.2,3,Best / Loyal Customers
15639,135,5,1028.33,0,Moderately Active / Potential Loyalists
15642,789,1,105.78,2,Lost / At-Risk Customers
15643,126,6,647.4,0,Moderately Active / Potential Loyalists
15644,167,4,803.54,0,Moderately Active / Potential Loyalists
15645,19,4,1042.57,0,Moderately Active / Potential Loyalists
15646,36,6,762.31,0,Moderately Active / Potential Loyalists
15647,416,1,169.0,2,Lost / At-Risk Customers
15648,205,4,582.05,0,Moderately Active / Potential Loyalists
15649,162,4,1660.35,0,Moderately Active / Potential Loyalists
15650,368,3,539.03,2,Lost / At-Risk Customers
15651,261,5,1259.06,0,Moderately Active / Potential Loyalists
15652,92,6,1397.44,3,Best / Loyal Customers
15653,116,2,877.44,0,Moderately Active / Potential Loyalists
15654,10,2,922.53,0,Moderately Active / Potential Loyalists
15655,67,2,511.32,0,Moderately Active / Potential Loyalists
15656,46,4,748.5,0,Moderately Active / Potential Loyalists
15657,23,1,30.0,0,Moderately Active / Potential Loyalists
15658,38,13,1964.14,3,Best / Loyal Customers
15659,44,3,532.49,0,Moderately Active / Potential Loyalists
15661,223,8,1215.95,3,Best / Loyal Customers
15662,662,2,283.73,2,Lost / At-Risk Customers
15663,107,1,138.14,0,Moderately Active / Potential Loyalists
15664,51,7,1212.35,3,Best / Loyal Customers
15666,473,2,632.94,2,Lost / At-Risk Customers
15667,40,1,301.32,0,Moderately Active / Potential Loyalists
15668,188,1,76.32,0,Moderately Active / Potential Loyalists
15669,41,5,677.69,0,Moderately Active / Potential Loyalists
15670,297,3,315.2,2,Lost / At-Risk Customers
15671,19,10,2635.49,3,Best / Loyal Customers
15672,726,1,45.3,2,Lost / At-Risk Customers
15675,82,4,542.04,0,Moderately Active / Potential Loyalists
15676,10,5,3324.09,3,Best / Loyal Customers
15677,50,3,1305.63,0,Moderately Active / Potential Loyalists
15678,53,3,1825.94,0,Moderately Active / Potential Loyalists
15679,25,4,781.28,0,Moderately Active / Potential Loyalists
15681,19,16,2480.2,3,Best / Loyal Customers
15682,600,3,316.99,2,Lost / At-Risk Customers
15683,118,2,524.54,0,Moderately Active / Potential Loyalists
15684,430,6,147.8,2,Lost / At-Risk Customers
15685,451,1,55.98,2,Lost / At-Risk Customers
15686,421,1,90.0,2,Lost / At-Risk Customers
15687,24,11,2981.5,3,Best / Loyal Customers
15688,419,1,190.57,2,Lost / At-Risk Customers
15689,2,3,521.03,0,Moderately Active / Potential Loyalists
15690,101,1,111.0,0,Moderately Active / Potential Loyalists
15691,340,5,511.8,2,Lost / At-Risk Customers
15692,29,1,191.04,0,Moderately Active / Potential Loyalists
15693,660,1,37.5,2,Lost / At-Risk Customers
15695,267,4,1131.04,0,Moderately Active / Potential Loyalists
15697,690,1,246.75,2,Lost / At-Risk Customers
15698,625,1,46.2,2,Lost / At-Risk Customers
15699,18,1,309.65,0,Moderately Active / Potential Loyalists
15700,173,3,664.03,0,Moderately Active / Potential Loyalists
15701,74,3,1210.06,0,Moderately Active / Potential Loyalists
15702,477,2,140.39,2,Lost / At-Risk Customers
15703,265,1,211.5,2,Lost / At-Risk Customers
15705,202,1,143.1,0,Moderately Active / Potential Loyalists
15706,30,7,1001.81,3,Best / Loyal Customers
15707,44,4,916.98,0,Moderately Active / Potential Loyalists
15709,341,2,327.85,2,Lost / At-Risk Customers
15710,418,1,898.87,2,Lost / At-Risk Customers
15711,685,2,420.25,2,Lost / At-Risk Customers
15712,10,13,3467.46,3,Best / Loyal Customers
15713,144,6,814.84,0,Moderately Active / Potential Loyalists
15714,12,5,783.96,0,Moderately Active / Potential Loyalists
15715,597,5,658.02,2,Lost / At-Risk Customers
15716,146,11,2485.26,3,Best / Loyal Customers
15717,235,5,607.0,0,Moderately Active / Potential Loyalists
15718,541,1,293.79,2,Lost / At-Risk Customers
15720,25,2,739.22,0,Moderately Active / Potential Loyalists
15721,12,1,471.4,0,Moderately Active / Potential Loyalists
15723,412,4,930.7,2,Lost / At-Risk Customers
15724,68,5,299.8,0,Moderately Active / Potential Loyalists
15725,16,1,415.25,0,Moderately Active / Potential Loyalists
15726,391,1,321.91,2,Lost / At-Risk Customers
15728,50,3,409.8,0,Moderately Active / Potential Loyalists
15729,35,5,154.7,0,Moderately Active / Potential Loyalists
15730,123,7,1708.18,3,Best / Loyal Customers
15731,613,1,125.3,2,Lost / At-Risk Customers
15732,35,12,1499.42,3,Best / Loyal Customers
15733,310,1,162.3,2,Lost / At-Risk Customers
15734,115,4,2263.3,0,Moderately Active / Potential Loyalists
15735,422,1,327.68,2,Lost / At-Risk Customers
15736,436,3,1668.67,2,Lost / At-Risk Customers
15737,15,12,1121.21,3,Best / Loyal Customers
15739,244,1,449.12,0,Moderately Active / Potential Loyalists
15740,50,1,154.88,0,Moderately Active / Potential Loyalists
15741,519,2,208.62,2,Lost / At-Risk Customers
15742,620,1,156.87,2,Lost / At-Risk Customers
15743,17,4,775.96,0,Moderately Active / Potential Loyalists
15744,78,1,34.8,0,Moderately Active / Potential Loyalists
15745,20,6,1071.24,0,Moderately Active / Potential Loyalists
15746,135,2,182.96,0,Moderately Active / Potential Loyalists
15747,13,10,2497.86,3,Best / Loyal Customers
15748,41,3,609.81,0,Moderately Active / Potential Loyalists
15751,525,14,1318.84,3,Best / Loyal Customers
15753,130,1,79.2,0,Moderately Active / Potential Loyalists
15754,51,12,3001.86,3,Best / Loyal Customers
15756,64,4,528.01,0,Moderately Active / Potential Loyalists
15757,188,6,2940.36,3,Best / Loyal Customers
15758,25,1,205.25,0,Moderately Active / Potential Loyalists
15759,219,10,810.98,3,Best / Loyal Customers
15761,443,1,143.05,2,Lost / At-Risk Customers
15762,78,2,583.75,0,Moderately Active / Potential Loyalists
15763,74,3,1048.67,0,Moderately Active / Potential Loyalists
15765,403,1,370.63,2,Lost / At-Risk Customers
15766,183,4,799.66,0,Moderately Active / Potential Loyalists
15767,494,2,-242.7,1,Churned / Problematic / Inactive
15770,554,1,321.45,2,Lost / At-Risk Customers
15771,554,3,1006.54,2,Lost / At-Risk Customers
15772,419,1,280.88,2,Lost / At-Risk Customers
15773,242,2,774.52,0,Moderately Active / Potential Loyalists
15774,303,7,1282.6,3,Best / Loyal Customers
15775,128,2,150.5,0,Moderately Active / Potential Loyalists
15776,134,1,241.62,0,Moderately Active / Potential Loyalists
15777,6,9,1732.16,3,Best / Loyal Customers
15778,609,1,307.95,2,Lost / At-Risk Customers
15779,533,2,124.08,2,Lost / At-Risk Customers
15780,36,3,475.28,0,Moderately Active / Potential Loyalists
15781,26,4,333.56,0,Moderately Active / Potential Loyalists
15783,11,1,246.3,0,Moderately Active / Potential Loyalists
15784,468,2,848.33,2,Lost / At-Risk Customers
15787,27,3,933.26,0,Moderately Active / Potential Loyalists
15788,501,2,215.53,2,Lost / At-Risk Customers
15789,359,7,1932.01,3,Best / Loyal Customers
15790,11,1,218.75,0,Moderately Active / Potential Loyalists
15791,44,9,3541.79,3,Best / Loyal Customers
15792,578,2,933.84,2,Lost / At-Risk Customers
15793,10,9,2382.92,3,Best / Loyal Customers
15795,150,8,1979.87,3,Best / Loyal Customers
15797,96,6,2821.08,3,Best / Loyal Customers
15798,611,3,1535.37,2,Lost / At-Risk Customers
15799,76,4,1421.34,0,Moderately Active / Potential Loyalists
15800,108,7,1227.07,3,Best / Loyal Customers
15801,47,4,1042.19,0,Moderately Active / Potential Loyalists
15802,143,3,-451.42,1,Churned / Problematic / Inactive
15803,52,4,1929.66,0,Moderately Active / Potential Loyalists
15806,47,3,784.58,0,Moderately Active / Potential Loyalists
15807,51,6,1807.57,3,Best / Loyal Customers
15809,69,9,862.88,3,Best / Loyal Customers
15810,79,13,2724.8,3,Best / Loyal Customers
15811,18,10,3438.85,3,Best / Loyal Customers
15813,208,2,1303.91,0,Moderately Active / Potential Loyalists
15814,17,7,2608.34,3,Best / Loyal Customers
15815,35,5,2100.6,0,Moderately Active / Potential Loyalists
15816,543,3,93.3,2,Lost / At-Risk Customers
15817,421,3,2766.4,2,Lost / At-Risk Customers
15818,589,1,340.5,2,Lost / At-Risk Customers
15820,320,1,206.98,2,Lost / At-Risk Customers
15821,45,2,570.96,0,Moderately Active / Potential Loyalists
15822,360,7,1332.64,3,Best / Loyal Customers
15823,192,6,3018.86,3,Best / Loyal Customers
15824,366,2,890.94,2,Lost / At-Risk Customers
15825,173,1,532.94,0,Moderately Active / Potential Loyalists
15826,52,6,2583.13,3,Best / Loyal Customers
15828,376,1,1108.82,2,Lost / At-Risk Customers
15829,141,2,636.14,0,Moderately Active / Potential Loyalists
15830,60,2,547.7,0,Moderately Active / Potential Loyalists
15831,0,4,740.64,0,Moderately Active / Potential Loyalists
15832,255,1,836.79,0,Moderately Active / Potential Loyalists
15835,45,4,954.09,0,Moderately Active / Potential Loyalists
15836,46,2,117.47,0,Moderately Active / Potential Loyalists
15837,183,2,777.01,0,Moderately Active / Potential Loyalists
15839,26,5,1020.74,0,Moderately Active / Potential Loyalists
15840,0,3,345.66,0,Moderately Active / Potential Loyalists
15841,73,12,2716.5,3,Best / Loyal Customers
15842,389,3,528.75,2,Lost / At-Risk Customers
15843,99,1,118.95,0,Moderately Active / Potential Loyalists
15844,47,1,130.74,0,Moderately Active / Potential Loyalists
15846,386,1,107.01,2,Lost / At-Risk Customers
15847,289,5,822.57,0,Moderately Active / Potential Loyalists
15848,622,1,137.99,2,Lost / At-Risk Customers
15850,20,6,1006.75,0,Moderately Active / Potential Loyalists
15851,702,1,109.73,2,Lost / At-Risk Customers
15852,187,3,257.26,0,Moderately Active / Potential Loyalists
15853,52,1,110.8,0,Moderately Active / Potential Loyalists
15855,95,6,1052.72,0,Moderately Active / Potential Loyalists
15857,19,2,570.48,0,Moderately Active / Potential Loyalists
15858,16,15,3509.91,3,Best / Loyal Customers
15859,640,1,438.46,2,Lost / At-Risk Customers
15860,41,17,2361.3,3,Best / Loyal Customers
15862,113,13,2512.29,3,Best / Loyal Customers
15863,26,5,355.1,0,Moderately Active / Potential Loyalists
15864,23,9,2014.22,3,Best / Loyal Customers
15865,1,5,2241.42,0,Moderately Active / Potential Loyalists
15866,102,1,211.89,0,Moderately Active / Potential Loyalists
15868,584,1,94.53,2,Lost / At-Risk Customers
15869,160,3,321.11,0,Moderately Active / Potential Loyalists
15870,152,4,857.46,0,Moderately Active / Potential Loyalists
15871,438,1,33.1,2,Lost / At-Risk Customers
15872,15,4,729.25,0,Moderately Active / Potential Loyalists
15873,500,5,138.24,2,Lost / At-Risk Customers
15875,647,1,108.52,2,Lost / At-Risk Customers
15876,410,2,1449.14,2,Lost / At-Risk Customers
15877,18,1,239.31,0,Moderately Active / Potential Loyalists
15878,562,2,330.77,2,Lost / At-Risk Customers
15879,405,4,1137.8,2,Lost / At-Risk Customers
15880,577,2,299.03,2,Lost / At-Risk Customers
15881,313,8,438.24,3,Best / Loyal Customers
15882,199,10,1098.59,3,Best / Loyal Customers
15883,182,1,143.76,0,Moderately Active / Potential Loyalists
15884,640,3,238.65,2,Lost / At-Risk Customers
15886,61,4,1052.87,0,Moderately Active / Potential Loyalists
15887,407,3,1027.15,2,Lost / At-Risk Customers
15888,80,4,402.12,0,Moderately Active / Potential Loyalists
15889,186,9,1417.15,3,Best / Loyal Customers
15890,425,5,535.65,2,Lost / At-Risk Customers
15891,227,1,511.68,0,Moderately Active / Potential Loyalists
15892,495,1,128.2,2,Lost / At-Risk Customers
15893,482,1,305.28,2,Lost / At-Risk Customers
15894,254,2,258.25,0,Moderately Active / Potential Loyalists
15895,150,1,179.17,0,Moderately Active / Potential Loyalists
15897,195,2,208.59,0,Moderately Active / Potential Loyalists
15899,546,1,56.25,2,Lost / At-Risk Customers
15900,24,5,876.67,0,Moderately Active / Potential Loyalists
15901,17,9,668.73,3,Best / Loyal Customers
15902,381,1,145.01,2,Lost / At-Risk Customers
15904,332,1,164.68,2,Lost / At-Risk Customers
15905,544,1,114.69,2,Lost / At-Risk Customers
15906,20,12,2442.44,3,Best / Loyal Customers
15907,177,2,477.59,0,Moderately Active / Potential Loyalists
15908,513,2,758.62,2,Lost / At-Risk Customers
15909,174,1,191.94,0,Moderately Active / Potential Loyalists
15910,16,14,2527.82,3,Best / Loyal Customers
15911,433,10,1399.45,3,Best / Loyal Customers
15912,179,9,1074.7,3,Best / Loyal Customers
15913,535,1,6.3,1,Churned / Problematic / Inactive
15914,379,2,205.99,2,Lost / At-Risk Customers
15915,639,1,364.45,2,Lost / At-Risk Customers
15916,17,17,3014.04,3,Best / Loyal Customers
15917,189,5,530.17,0,Moderately Active / Potential Loyalists
15918,272,3,582.88,0,Moderately Active / Potential Loyalists
15919,20,2,525.69,0,Moderately Active / Potential Loyalists
15920,125,9,569.14,3,Best / Loyal Customers
15921,173,4,775.26,0,Moderately Active / Potential Loyalists
15922,666,2,363.6,2,Lost / At-Risk Customers
15923,666,1,127.08,2,Lost / At-Risk Customers
15924,850,1,102.82,2,Lost / At-Risk Customers
15925,195,1,207.15,0,Moderately Active / Potential Loyalists
15926,543,1,134.44,2,Lost / At-Risk Customers
15927,675,1,106.54,2,Lost / At-Risk Customers
15928,657,1,293.53,2,Lost / At-Risk Customers
15929,586,1,594.0,2,Lost / At-Risk Customers
15930,275,1,426.63,2,Lost / At-Risk Customers
15931,518,1,239.9,2,Lost / At-Risk Customers
15932,1,10,2161.63,3,Best / Loyal Customers
15933,22,3,1107.46,0,Moderately Active / Potential Loyalists
15934,418,2,2190.66,2,Lost / At-Risk Customers
15935,6,3,108.04,0,Moderately Active / Potential Loyalists
15936,380,2,282.79,2,Lost / At-Risk Customers
15937,183,1,145.35,0,Moderately Active / Potential Loyalists
15938,113,9,734.81,3,Best / Loyal Customers
15940,342,3,0.0,1,Churned / Problematic / Inactive
15941,372,2,230.6,2,Lost / At-Risk Customers
15942,134,1,337.44,0,Moderately Active / Potential Loyalists
15943,650,2,271.29,2,Lost / At-Risk Customers
15944,129,4,2164.24,0,Moderately Active / Potential Loyalists
15945,442,4,646.27,2,Lost / At-Risk Customers
15946,503,3,2304.18,2,Lost / At-Risk Customers
15947,83,1,1708.24,0,Moderately Active / Potential Loyalists
15948,44,3,1509.09,0,Moderately Active / Potential Loyalists
15949,17,2,364.72,0,Moderately Active / Potential Loyalists
15951,286,3,1013.17,0,Moderately Active / Potential Loyalists
15952,182,4,781.91,0,Moderately Active / Potential Loyalists
15954,590,1,190.75,2,Lost / At-Risk Customers
15956,552,2,617.6,2,Lost / At-Risk Customers
15957,121,3,921.25,0,Moderately Active / Potential Loyalists
15958,75,4,462.12,0,Moderately Active / Potential Loyalists
15959,683,3,542.89,2,Lost / At-Risk Customers
15960,375,5,394.0,2,Lost / At-Risk Customers
15961,380,1,451.29,2,Lost / At-Risk Customers
15962,450,1,289.48,2,Lost / At-Risk Customers
15963,20,2,470.76,0,Moderately Active / Potential Loyalists
15964,664,1,269.21,2,Lost / At-Risk Customers
15965,18,14,2758.19,3,Best / Loyal Customers
15966,445,2,399.58,2,Lost / At-Risk Customers
15967,24,13,2943.6,3,Best / Loyal Customers
15968,389,1,404.55,2,Lost / At-Risk Customers
15969,10,5,908.85,0,Moderately Active / Potential Loyalists
15970,99,2,1017.32,0,Moderately Active / Potential Loyalists
15972,457,5,1769.33,2,Lost / At-Risk Customers
15973,236,5,472.57,0,Moderately Active / Potential Loyalists
15974,5,8,3429.55,3,Best / Loyal Customers
15975,85,1,371.01,0,Moderately Active / Potential Loyalists
15976,166,6,1694.41,3,Best / Loyal Customers
15977,18,2,1054.73,0,Moderately Active / Potential Loyalists
15978,78,5,3272.62,3,Best / Loyal Customers
15979,603,1,329.22,2,Lost / At-Risk Customers
15982,606,1,324.51,2,Lost / At-Risk Customers
15983,23,8,3110.37,3,Best / Loyal Customers
15985,124,8,2610.28,3,Best / Loyal Customers
15986,90,2,354.42,0,Moderately Active / Potential Loyalists
15987,13,8,1535.99,3,Best / Loyal Customers
15988,20,3,738.89,0,Moderately Active / Potential Loyalists
15989,376,2,368.31,2,Lost / At-Risk Customers
15990,45,7,1997.75,3,Best / Loyal Customers
15991,535,1,150.55,2,Lost / At-Risk Customers
15992,366,2,854.61,2,Lost / At-Risk Customers
15993,16,10,2736.92,3,Best / Loyal Customers
15994,55,5,1172.34,0,Moderately Active / Potential Loyalists
15995,415,1,694.54,2,Lost / At-Risk Customers
15996,1,8,1370.5,3,Best / Loyal Customers
15997,705,1,-23.4,1,Churned / Problematic / Inactive
16001,382,2,519.06,2,Lost / At-Risk Customers
16002,626,1,169.21,2,Lost / At-Risk Customers
16004,475,5,2146.39,2,Lost / At-Risk Customers
16005,13,11,2333.04,3,Best / Loyal Customers
16006,5,2,332.82,0,Moderately Active / Potential Loyalists
16007,4,7,3053.06,3,Best / Loyal Customers
16009,23,4,972.11,0,Moderately Active / Potential Loyalists
16010,128,12,1692.91,3,Best / Loyal Customers
16012,156,5,2978.59,3,Best / Loyal Customers
16014,64,6,1091.03,0,Moderately Active / Potential Loyalists
16015,27,3,486.6,0,Moderately Active / Potential Loyalists
16016,16,13,1912.4,3,Best / Loyal Customers
16017,48,5,1545.58,0,Moderately Active / Potential Loyalists
16018,4,4,698.13,0,Moderately Active / Potential Loyalists
16020,17,3,851.01,0,Moderately Active / Potential Loyalists
16021,455,2,487.03,2,Lost / At-Risk Customers
16022,261,1,602.63,0,Moderately Active / Potential Loyalists
16023,47,3,719.81,0,Moderately Active / Potential Loyalists
16024,13,3,483.99,0,Moderately Active / Potential Loyalists
16025,60,1,439.66,0,Moderately Active / Potential Loyalists
16026,44,1,236.09,0,Moderately Active / Potential Loyalists
16028,596,1,82.2,2,Lost / At-Risk Customers
16030,283,1,331.24,2,Lost / At-Risk Customers
16031,123,2,547.9,0,Moderately Active / Potential Loyalists
16032,457,6,1965.72,2,Lost / At-Risk Customers
16034,39,7,908.37,3,Best / Loyal Customers
16035,561,1,217.73,2,Lost / At-Risk Customers
16036,88,4,2556.84,0,Moderately Active / Potential Loyalists
16037,130,7,1489.44,3,Best / Loyal Customers
16038,178,4,454.33,0,Moderately Active / Potential Loyalists
16039,365,3,449.65,2,Lost / At-Risk Customers
16040,149,8,2383.7,3,Best / Loyal Customers
16041,90,3,3166.4,0,Moderately Active / Potential Loyalists
16042,23,11,2183.1,3,Best / Loyal Customers
16043,5,8,1856.59,3,Best / Loyal Customers
16044,436,1,340.84,2,Lost / At-Risk Customers
16045,2,9,3187.03,3,Best / Loyal Customers
16046,563,1,235.78,2,Lost / At-Risk Customers
16047,683,1,107.14,2,Lost / At-Risk Customers
16048,86,6,800.09,0,Moderately Active / Potential Loyalists
16049,41,6,1852.15,3,Best / Loyal Customers
16050,174,3,300.7,0,Moderately Active / Potential Loyalists
16051,682,1,188.44,2,Lost / At-Risk Customers
